#,Channel,TMT1_126,TMT1_127,TMT1_128,TMT1_129,TMT1_130,TMT1_131,TMT10_126,TMT10_127,TMT10_128,TMT10_129,TMT10_130,TMT10_131,TMT11_127,TMT11_128,TMT11_129,TMT11_130,TMT11_131,TMT12_127,TMT12_128,TMT12_129,TMT12_130,TMT12_131,TMT2_126,TMT2_127,TMT2_128,TMT2_129,TMT2_130,TMT2_131,TMT3_126,TMT3_127,TMT3_128,TMT3_129,TMT3_130,TMT3_131,TMT4_126,TMT4_127,TMT4_128,TMT4_129,TMT4_130,TMT4_131,TMT5_126,TMT5_127,TMT5_128,TMT5_129,TMT5_130,TMT5_131,TMT6_126,TMT6_127,TMT6_128,TMT6_129,TMT6_130,TMT6_131,TMT7_126,TMT7_127,TMT7_128,TMT7_129,TMT7_130,TMT7_131,TMT8_126,TMT8_127,TMT8_128,TMT8_129,TMT8_130,TMT8_131,TMT9_126,TMT9_127,TMT9_128,TMT9_129,TMT9_130,TMT9_131,Tissue,Ome,Species
3885,UBE4A_HUMAN,0.135374752,-0.153724205,0.10208341,0.047190724,0.004420957,-0.071470678,-0.03426424,0.1056691,0.04408635,-0.1085563,0.01071632,0.01639169,-0.416327831,0,0.131146117,-0.298155323,0.086024018,0,0.354091257,0,-0.025798654,0,0.03367997,0.08225946,0.08493182,-0.07679497,0.08504358,-0.07660831,0.03707681,-0.2090608,0.007305132,0.01104559,0.01657618,-0.05576619,-0.1903103,0.02065284,0.03102599,0.09194883,0.004875223,-0.09021733,-0.0619943,0.03693697,-0.1673409,0.04913051,0.1052438,-0.0404325,-0.00435603,0.009394657,-0.01460721,0.02753411,-0.02393948,-0.2329482,0.05818728,-0.107997,-0.1000797,-0.0262308,0.05504267,0.2178772,0.137884331,0.01382591,0.02502387,0.001242306,-0.247835224,-0.058370827,0.000565767,-0.028654092,0.049969671,0.095580507,-0.004347567,-0.057103571,SKM,PROT,HUMAN
3886,UBE4B_HUMAN,-0.029768254,-0.014738907,-0.014077233,0.001784792,0.042684793,-0.006683225,-0.040083754,0.124644341,0.017749219,0.136853582,-0.06439603,-0.148326049,0.080115178,-0.042502937,0.033439758,-0.049762854,0.19016348,-0.112269513,0.148331306,-0.07167317,0.002068501,0,0.048435437,0.08229597,-0.01563901,0.04446,-0.186911915,-0.045772337,0.044368996,-0.082884114,0.016702098,0.071215134,-0.054083856,-0.070093624,-0.055807883,0.111954763,-0.036414169,0.066109259,-0.0060141,-0.083764823,-0.09060224,0.09827058,0.0391778,0.03112809,-0.120706,0.000346305,0.003701072,-0.143432167,0.085601246,0.07183256,0.015825806,-0.04892354,-0.063953409,0.102153352,-0.024072083,0.039333508,-0.031286991,0.199102019,0.063200219,0.006335763,-0.216246864,-0.023334015,0.172265859,0.000543967,-0.033456914,0.080976946,0.019080542,0.037326701,-0.067454145,-0.018683086,SKM,PROT,HUMAN
3887,UBF1_HUMAN,-0.05640408,-0.03629948,0.2141407,-0.20965,0.3492435,0.03629948,NA,NA,NA,NA,NA,NA,0.554665493,-0.11760737,0.148514489,0,-0.130941215,-0.06619778,-0.08611347,-0.1756195,0.1034863,0.3401508,-0.04800075,0.04151527,-0.07441673,0.1805093,-0.1161348,-0.05386181,NA,NA,NA,NA,NA,NA,-0.1184523,0.1170778,-0.3026277,0.05160018,-0.01416929,-0.1082524,-0.01890974,-0.06908307,0.1864812,0.01759482,-0.02348,0.05695596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.215885152,0.161230956,-0.055723284,0.177411897,-0.103302414,0.15096234,NA,NA,NA,NA,NA,NA,SKM,PROT,HUMAN
3888,UBFD1_HUMAN,0.173964999,-0.175067647,0.075120361,-0.088739706,0.041836158,0.006852617,-0.109708575,0.278983615,-0.030982926,0.043886143,0.06965746,-0.035976149,0,0.003502177,-0.160074105,0.060044668,0,0,-0.1302945,0.02496965,0,0.0770389,0.081378076,-0.148144424,-0.001585032,0.034543003,-0.095455138,-0.042933395,0.01858252,0.0533416,-0.003048498,0.006793651,-0.1330706,0.0153294,-0.0616821,-0.078032358,-0.056280139,0.039329023,0.047512787,0.045770719,-0.09799059,0.04532429,0.00676279,-0.01387119,-0.01579188,0.06361091,-0.103122387,-0.107539109,0.053343125,0.000496331,-0.016074442,0.061748615,0.02873035,0.03756375,0.00113337,-0.01060202,-0.000419117,-0.09578026,-0.118580329,0.130512823,-0.006231509,0.030172688,0.045508662,-0.030172688,0.019011606,0.000940135,-0.011315646,-0.042767416,-0.069771975,0.160912491,SKM,PROT,HUMAN
3889,UBL4A_HUMAN,-0.011956683,-0.067920769,0.081156286,0.005426921,0.21025706,-0.135136342,0.01622025,0.01498362,0.01839253,-0.1207278,0.1021282,-0.0298995,0,0.166589874,0.110209064,-0.025112363,-0.064245222,0.02928145,0,-0.02888934,-0.003164268,0.05088523,0.014745135,0.075491943,-0.032462428,0.08213451,-0.0867818,-0.137689337,0.000263045,-0.1466607,0.01678681,0.08395946,0.09988417,-0.1928011,0.1252621,0.02119738,0.03991357,-0.05030781,0.1792091,-0.09411697,0.04994446,-0.1335833,0.000159033,-0.004201021,-0.1689942,0.004201021,0.142780869,-0.039026557,0.061741729,-0.183189719,-0.06299496,-0.006194515,0.02027375,-0.06356599,0.03590326,-0.04605995,0.1370015,-0.03479848,0.059517403,0.093453632,-0.100711528,-0.105079102,0.016692673,0.027868133,-0.0195039,-0.022056204,0.021198329,-0.010701829,0.06354559,0.118203832,SKM,PROT,HUMAN
3890,UBL5_HUMAN,0.1190313,-0.06317636,-0.5894,0.2158408,-0.444479,0.06317636,NA,NA,NA,NA,NA,NA,0.100348837,0.321485362,-0.152451068,0,-0.295524511,0.0810854,0.064008,-0.06784228,0,-0.9662806,NA,NA,NA,NA,NA,NA,0.1384848,0.02336018,-0.1665449,-0.221484,0.2835397,-0.1524211,-0.1642476,0.07452018,0.1029652,0.114584,-0.07452018,-0.1319746,0.1514481,0.06056966,0.07918954,-0.1300896,-0.06056966,-0.469348,0.270984001,0.146354897,-0.139607867,-0.004976202,-0.039998955,-0.043561853,-0.1799412,0.04285167,0.1315426,-0.01145524,0.07536411,-0.550524,0.05064537,-0.8566483,0.199566,-1.014725,0.6129932,-0.05064537,0.191046305,-0.165682475,0.097830931,0.007602543,-0.00347254,-0.175525663,SKM,PROT,HUMAN
3891,UBL7_HUMAN,-0.07445434,-0.1535189,-0.2683848,0.252286,0.192157,-0.06945428,NA,NA,NA,NA,NA,NA,0.151589235,-0.402530412,0,0.230718969,-0.472180385,-0.160932,0.1310585,-0.1271517,-0.1376774,0.09175361,-0.1483199,0.1102877,0.003562375,0.01638856,0.1624481,-0.1521128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1477316,-0.07075191,0.06776749,-0.02306701,-0.01873566,0.1702731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3299408,0.1627768,-0.1396666,0.02850734,-0.5304246,-0.1991021,-0.1165549,-0.05220909,0.1962885,0.02402131,-0.01141701,0.3506754,SKM,PROT,HUMAN
3892,UBP10_HUMAN,0.099020365,-0.092572513,-0.045130739,0.05508507,-0.033859983,0.030940883,-0.079367212,0.004605595,-0.060178746,0.073102629,-0.073102629,0.064790566,0,0.083322286,0,0.120113708,-0.085566385,0,0,-0.03596448,-0.08488623,0.07710611,0.002164995,0.012545747,0.008376566,0.005683583,-0.010973998,-0.032165063,0.10757589,-0.013349194,-0.073077051,0.021035378,0.001123381,-0.094151026,0.137997312,0.103401507,-0.100211596,0.017950268,-0.248526135,-0.166138932,-0.042506896,0.027149967,-0.001201729,0.11406222,-0.017562618,-0.01461371,-0.025353142,-0.068579976,0.285847606,-0.017060209,0.017060209,-0.060529508,-0.02319658,0.000970824,-0.114402,-0.01013485,-0.006829619,0.1457428,0.002486883,0.038633317,-0.062281654,0.07442562,-0.135187248,-0.05613957,-0.037813303,0.078033738,0.018823374,-0.029509893,-0.026760866,-0.017370005,SKM,PROT,HUMAN
3893,UBP11_HUMAN,0.03317902,-0.04629996,-0.1728022,0.1618191,0.1944492,-0.03317902,-0.164303,0.6789416,0.06945352,0.05204636,-0.09047633,-0.0740142,NA,NA,NA,NA,NA,-0.2461903,0.06315511,0,0.08219211,0.1364427,-0.1135172,-0.06021727,0.06203278,0.007440242,0.1274855,-0.007440242,0.04883776,-0.1036843,0.2712718,-0.1376871,-0.05079221,-0.01887501,-0.1502063,-0.2058464,0.01011961,0.09955909,-0.02367902,0.05064644,-0.07298432,-0.1614309,0.08697766,0.02635415,-0.001035796,0.04824619,NA,NA,NA,NA,NA,NA,0.227418,-0.1298854,-0.07641311,-0.06853231,0.06853231,0.1622452,0.015329224,0.173668798,-0.02236802,0.08180581,-0.058812246,-0.13466156,0.1587733,-0.08557735,0.1854678,-0.1016541,0.1457562,-0.2996321,SKM,PROT,HUMAN
3894,UBP13_HUMAN,-0.023352315,0.006419482,0.010001576,-0.099543595,0.071587582,-0.000523611,-0.047094995,0.260708134,0.048778601,0.044803475,-0.027200582,-0.055914771,-0.099290849,0.081893265,0,0,0.022446444,-0.244989305,0,-0.02995751,0.23685497,0.054365129,-0.001937303,-0.056640326,-0.019869951,0.089737081,0.088539021,-0.012983627,-0.001430954,-0.151817882,0.001226051,-0.006701164,0.243293428,0.004706066,0.016707804,0.091699205,-0.097035987,0.07079479,-0.098458636,0.017085632,0.088510309,-0.007871597,-0.05810608,0.077572805,-0.040235301,-0.004298255,0.222233628,-0.130335026,0.116786157,-0.069324435,-0.099386307,0.088921231,-0.010979122,-0.050104616,-0.0659455,0.138663315,0.002596782,0.013090624,0.079541611,0.004017074,-0.031698506,0.063712038,-0.304483403,-0.0202132,-0.093062541,0.056389398,0.030973621,-0.039985828,-0.008372646,0.046990447,SKM,PROT,HUMAN
3895,UBP14_HUMAN,-0.089811122,-0.075909911,0.159552285,-0.11178938,0.284589054,0.03905433,-0.132825265,0.676833151,-0.00841851,0.022767836,-0.040157209,-0.00307337,0,0,-0.007937108,0,0,-0.082420611,0,0,0,0,0.087229396,-0.041883102,0.011135863,0.002601473,-0.024851694,-0.027226829,0.040696708,-0.010266061,0.027176431,0.005281358,-0.057784628,-0.057977786,0.009449239,0.009457823,-0.001023346,-0.01159964,-0.015275456,0.008729643,-0.008513821,-0.018885145,0.020594023,-0.002596898,-0.002396214,-0.003113309,-0.009158981,-0.090791576,0.11038534,0.189759606,-0.146568872,0.005384113,0.072938883,0.007403432,-0.045588375,-0.026868363,0.011981907,-0.014487528,-0.014216296,-0.042763925,-0.025354799,0.074245821,0.019230209,0.016354343,-0.005625555,-0.03849227,-0.012285262,-0.023304987,0.05015745,0.062305062,SKM,PROT,HUMAN
3896,UBP15_HUMAN,0.001886102,-0.08410915,0.176822881,-0.119171912,0.387456421,-0.053851493,-0.039089946,0.52374643,-0.039232014,0.025880236,0.006518918,-0.039229624,-0.126907844,0.005086423,0.026627002,0,0.003671553,-0.005458706,0.027824647,-0.040605881,0.091027209,-0.061410072,0.093930274,-0.137650062,0.070251903,-0.058128284,-0.042622004,0.028262084,0.045471912,-0.047219182,0.038745143,0.06140059,-0.088741932,-0.036801673,0.037067524,-0.03954857,0.046239438,-0.053280178,-0.035630117,0.081070336,-0.040732371,-0.006652267,0.013507041,-0.010375305,0.009112223,0.019887478,-0.079707015,-0.035451398,0.10180607,0.239142443,-0.066336959,0.034224785,0.1518554,-0.017808353,-0.07067615,-0.024734585,0.003228813,0.03177536,-0.234831256,5.16E-05,-0.067566008,0.1331544,0.168620429,-0.031670504,0.065374375,0.017065529,-0.065253581,0.008527336,-0.04484727,0.014976922,SKM,PROT,HUMAN
3897,UBP19_HUMAN,0.041877048,-0.615714892,-0.029481311,0.104360275,-0.089749811,-0.020485055,-0.0307304,-0.028200196,0.0307304,0.064659586,-0.224272627,-0.018533431,-0.040109562,0.353621622,-0.022226558,0,0.286831929,-0.04386468,0,0.01689876,0,0.1540866,-0.019437608,-0.021139134,-0.017228578,0.068858162,-0.002041986,0.009029567,0.105189747,-0.069566,-0.00825453,0.042190724,-0.062320338,-0.07292745,0.060600303,-0.065743671,-0.050876219,0.196120072,-0.025320748,-0.016277254,-0.005909915,-0.04093954,-0.002442022,0.06022671,-0.1275717,0.07916614,-0.006428965,-0.08045425,0.113077525,-0.161141627,0.012606607,0.017928032,0.003770134,-0.026458493,-0.054992647,0.056523682,-0.025884781,0.019859294,-0.082097194,-0.010928309,-0.087145508,0.008725637,0.143230299,0.043654598,0.005363168,0.040297127,0.141015551,-0.061179391,-0.059344497,0.029885704,SKM,PROT,HUMAN
3898,UBP2_HUMAN,0.059069529,-0.002477687,0.038793671,-0.080408591,-0.004542195,-0.156538841,-0.017004186,0.023159038,-0.055943894,0.176212417,-0.04628515,-0.018288681,-0.051333501,0.242092933,0.114561646,0.04829525,-0.041168032,-0.01307136,0.2373433,0,-0.1509723,-0.04229828,-0.074300549,0.031406525,0.087269148,-0.048475165,-0.067780569,0.067787302,0.08925436,-0.1571841,-0.004025634,-0.06045268,0.06766174,0.04500803,0.200962393,-0.007876691,0.024265811,0.006390785,0.021863921,-0.147950166,0.01678017,-0.04910715,0.1354968,0.003896803,0.02922066,-0.07568975,0.003417627,-0.121192797,0.190807741,-0.175326695,-0.023080684,0.036772601,0.02714379,-0.05254234,0.04426488,0.05490892,0.04529601,-0.117467,0.004760728,-0.004760728,-0.296361936,0.157818589,-0.060324248,0.0031394,-0.059393163,-0.112537272,0.064570317,0.046403131,-0.054207454,0.094288366,SKM,PROT,HUMAN
3899,UBP24_HUMAN,-0.003675501,-0.038929256,-0.007591508,-0.021885832,0.130072623,-0.013483565,-0.064779186,0.199437764,-0.088946652,0.066363404,0.014889184,0.011843484,-0.060395239,0.114244832,-0.021281321,0,0.033118815,0,0,0.059949541,0,-0.003888373,0.08064995,-0.045683474,0.018666049,-0.004433514,0.0301121,-0.09579276,0.018285143,0.060341393,-0.052110516,0.06449369,-0.031716254,-0.158322314,0.011762437,0.017917372,0.008365923,0.045939702,-0.02061371,-0.046222056,0.027743973,0.0149876,-0.0149876,-0.002828212,0.000546415,-0.004250484,-0.005460479,-0.031322791,0.009524016,0.023005343,-0.026497751,0.030261432,0.03179106,0.035539972,0.016838119,-0.007174141,-0.057644128,-0.025921961,-0.014785507,-0.007382802,0.024182443,-0.048636361,-0.053471424,0.031966216,-0.014155409,0.008434172,0.038447399,-0.035939118,-0.064985632,0.059889835,SKM,PROT,HUMAN
3900,UBP25_HUMAN,0.2610505,-0.1810958,-0.06233568,0.04750265,-0.05089377,-0.002721368,NA,NA,NA,NA,NA,NA,0,0.008985103,-0.194299994,0.164281994,0.116322689,-0.1350983,0.005526118,0,-0.07438261,0.1198811,-0.07244232,0.1311139,0.04999688,-0.04145735,-0.1206548,0.07244232,-0.1436278,-0.1834998,0.06125373,0.06685686,0.0346771,0.04986005,0.04770043,-0.0777207,-0.08702317,0.07706296,-0.132359,0.09297646,0.02686674,-0.142939,0.1306057,-0.04175761,-0.04316591,0.008771062,0.051224958,-0.101473786,0.012677567,-0.051224958,-0.077950384,0.062797084,0.1371323,-0.06401649,0.01148969,0.07364337,-0.04489978,0.07485387,0.01142106,-0.110415142,-0.178583174,0.20522043,-0.01142106,-0.052132498,0.045817252,-0.278874098,-0.028741671,0.041540119,0.079685049,0.018318775,SKM,PROT,HUMAN
3901,UBP28_HUMAN,-0.2345424,-0.06932813,0.02887368,0.00830212,-0.00830212,0.1220831,NA,NA,NA,NA,NA,NA,0.051940359,-0.333546645,-0.027111608,0.115970053,0.169666765,-0.255176,-0.1070582,0.2822778,0,0.3386485,-0.1196465,0.02363204,0.02562997,0.02100293,-0.01050222,0.03481815,-0.1650565,-0.1519155,0.05837097,0.08467761,-0.1072858,0.2483489,0.1040181,-0.1084317,0.05582832,0.212945,-0.09474225,0.007513082,-0.06257745,-0.2468761,0.4202332,0.05574856,-0.04778651,0.02400177,0.003186503,0.006725614,0.1563756,-0.01634419,-0.003088559,0.0868065,0.1620127,-0.147587,-0.1308007,-0.0228435,0.01214401,0.03609541,-0.191480424,0.021863657,0.151890643,0.084860445,-0.232019914,0.000301713,-0.051921691,-0.375461954,-0.027192066,0.051921691,0.057522479,0.076660248,SKM,PROT,HUMAN
3902,UBP2L_HUMAN,0.059818818,-0.014906896,0.014906896,0.058249254,-0.019878071,-0.058249254,-0.029510228,-0.068098935,0.022357546,0.110494723,-0.066566775,-0.02798452,0.008902944,0.028954268,0,0,-0.053763269,-0.007991939,0.001420344,-0.021199677,0.021807742,0,-0.007422896,0.00557252,-0.040297307,0.140092617,-0.0265783,-0.019605006,0.025025893,-0.102522391,0.056544004,-0.025016309,0.045261931,-0.141197761,-0.020571931,0.013353012,0.015391516,0.058880123,0.015015026,-0.073910585,0.118935514,-0.126022625,0.059497998,-0.046919961,0.0242682,-0.098036654,0.177047767,-0.058279474,0.089864208,-0.044621673,-0.024722431,-0.019701114,-0.031105984,-0.084647388,0.015341212,0.040323528,0.051033451,-0.048032608,-0.042029188,0.035659737,0.000820538,0.074502323,-0.031340886,-0.076068313,-0.007206795,0.041713972,-0.041467877,0.009506113,0.056687589,-0.058135028,SKM,PROT,HUMAN
3903,UBP4_HUMAN,0.095531622,-0.074262429,-0.013951499,-0.042315913,0.21520964,-0.308140604,0.1058713,-0.04482855,-0.08632129,0.01170621,-0.1179429,-0.003196437,NA,NA,NA,NA,NA,0,0.03203444,0.061097941,-0.08655285,0,0.048277248,-0.010701121,0.078310508,0.020316529,-0.099505166,-0.044705243,0.065315102,-0.085997858,0.030686889,-0.025654115,-0.030686889,-0.131579914,-0.012920863,-0.004279459,0.030970044,0.026154214,-0.117540798,-0.010252099,-0.054973627,0.005130772,0.052130189,-0.050965341,0.001469692,0.081381903,0.07414481,-0.1123173,0.1102399,-0.03565178,-0.2042749,0.03565178,NA,NA,NA,NA,NA,NA,-0.078278584,-0.128180884,0.060784211,-0.007330945,0.051678539,0.188780553,0.022115102,-0.147144904,0.217824205,-0.09271407,-0.116513619,0.256601274,SKM,PROT,HUMAN
3904,UBP47_HUMAN,-0.019196034,-0.035657083,0.027976241,0.049508088,0.035754641,-0.04499205,-0.037543911,0.191404651,0.016809732,0.015287193,-0.021600755,-0.059619505,-0.077057268,0.131104389,0,-0.060416028,0.020410086,-0.092734847,0,-0.013341235,0,0.140945314,-0.02246822,-0.066385259,0.060637838,0.05354344,-0.021001941,0.014946855,0.041743525,0.025430759,-0.008841047,0.017856674,-0.051663144,-0.025560691,-0.01418615,-0.059310229,0.006268393,0.046408117,0.003909977,0.013260375,0.050395691,-0.085585076,0.013807102,0.002873937,-0.014273849,-0.003752695,0.059654642,-0.02496896,0.058033485,-0.024841761,-0.072157537,0.01482138,0.062970111,-0.060102349,-0.080615622,-0.009656525,0.033237596,0.051573385,-0.015109211,0.001548943,-0.014325552,0.099148415,-0.092957557,-0.026898309,-0.013517216,-0.010607623,-0.005693447,0.02313989,-0.086304674,0.099138228,SKM,PROT,HUMAN
3905,UBP5_HUMAN,0.065205462,-0.11945073,0.140601286,-0.123496328,0.16289826,-0.094252519,-0.167755541,0.573320508,-0.075975209,0.081760997,-0.014230755,-0.043847663,0,0,0,-0.075398473,0,0,0,-0.033128619,0.081791045,0.013411026,0.224336838,-0.091188673,0.020289368,0.028262471,-0.079719033,-0.023941455,0.060888277,-0.025314875,0.05777823,0.010867944,-0.042923172,-0.054836824,0.047050866,0.017574267,-0.010957212,0.003915673,-0.036593884,-0.002961845,-0.02885028,-0.022158063,0.084832558,-0.024406257,0.025975932,-0.034759512,-0.00752711,-0.049303662,0.105670668,0.083784448,-0.039824132,-0.049876176,0.061666226,-0.02518925,-0.075916296,-0.034026646,0.016351196,0.078698825,-0.046160002,-0.024786268,-0.116975193,0.082697591,0.147170808,0.004183188,0.026510994,-0.016582771,-0.039883832,-0.004709806,-0.003138021,0.061441961,SKM,PROT,HUMAN
3906,UBP7_HUMAN,0.026946658,-0.085849363,0.076007944,-0.059803978,0.058590617,-0.073041953,-0.065986973,0.26731237,-0.108178577,0.072390627,-0.061013766,0.006835424,-0.034050213,0.08078203,0,-0.060249402,0.010500612,-0.06653553,0.050993139,-0.089175703,0.038109917,0,0.036526107,-0.000570484,0.002624242,-0.042337757,0.016834122,-0.07894041,0.05359412,-0.039686144,0.025162778,-0.013338218,0.009907173,-0.032895614,0.011608875,0.019263701,0.003576468,0.012646744,-0.035749507,-0.039629497,0.012681106,-0.048210264,0.029819148,0.060529132,-0.030779065,-0.005077195,-0.011617949,-0.120210081,0.062806128,-0.000628823,-0.000379229,0.037088703,0.051541456,-0.062908817,-0.026158609,-0.03331957,0.010470761,0.010160193,-0.051061337,0.051061337,-0.087264959,0.089417332,0.034568392,0.034818963,-0.026635836,0.041354117,0.024638539,-0.003551578,0.007595808,-0.045544238,SKM,PROT,HUMAN
3907,UBQL1_HUMAN,-0.08496645,-0.10334,0.1697968,0.0155918,0.3329618,-0.1619727,-0.035473472,0.015873318,-0.001018671,0.078869465,0.099117328,-0.141277187,0,0,-0.080601699,0.11864568,0,-0.01173628,0,0,-0.08772724,0.1074564,-0.138470184,-0.005809447,0.096728114,0.025383661,-0.001798341,-0.094943752,0.0700117,-0.02027838,-0.09823362,-0.02319636,0.07476248,0.02444535,-0.001017264,0.037916858,-0.069097403,0.003403298,0.014275443,-0.003403298,-0.059125679,-0.035461012,0.035461012,0.076989519,0.063349328,-0.064402029,-0.072322933,-0.096072187,0.142549218,0.091226096,-0.078753744,0.039490711,-0.01209251,0.0127509,0.04516738,-0.08368123,-0.005660712,0.03302152,-0.053377018,0.068967986,0.000896498,0.002715672,-0.092833869,0.019391089,0.012180172,-0.040055142,0.090536352,0.043030001,-0.012180172,-0.054412102,SKM,PROT,HUMAN
3908,UBQL2_HUMAN,-0.039422023,0.038420409,-0.156310396,0.069117203,-0.00328129,0.145141265,-0.1514312,0.1989401,0.1617528,0.1784132,-0.03451902,-0.0583804,-0.205639998,-0.287360624,-0.013713688,0.629858801,0.174078944,0,-0.2720398,-0.4736466,0.2149182,0.4357067,0.2576386,0.08322938,-0.09685633,0.02936883,-0.01729718,0.03408745,0.03830698,-0.09727339,0.0811284,0.007894552,-0.07850957,0.007883455,0.030527454,-0.070097667,-0.030527454,0.252467828,0.003512127,-0.024722006,-0.014260224,-0.06370551,0.04011558,0.031755363,0.004205349,-0.018208637,0.004215537,-0.10334863,0.094733492,0.013169277,0.012304491,-0.012304491,0.1393881,-0.1013281,-0.009953202,-0.03102746,-0.005454095,0.009953202,0.051752001,0.095579723,0.034416826,0.269505058,-0.549680316,-0.101612905,-0.036110611,-0.068094121,0.081530372,-0.091359338,0.008372599,-0.008372599,SKM,PROT,HUMAN
3909,UBQL4_HUMAN,-0.021855183,-0.077214332,0.050979912,0.109093332,0.03604399,-0.096187842,0.0432999,0.02368256,-0.06190511,-0.02130888,-0.03605111,0.02245228,-0.03188157,0,0.013358993,0.347746749,-0.036671554,0,-0.05303177,-0.03879978,0.05181224,0.3190083,-0.12552726,-0.170900048,-0.018479017,0.053242011,-0.009034892,0.110657627,0.06099037,-0.01707583,0.1717489,-0.02639361,-0.1638825,-0.06444881,0.106102102,-0.152315107,-0.136594743,0.048953368,-0.042402003,0.1505245,0.05165142,-0.06255941,-0.05165142,0.02773173,0.03897594,-0.009704369,-0.5227977,-0.1491152,0.03274298,-0.0682318,0.0682318,0.1734987,0.01002026,-0.08520768,-0.02480677,-0.01002026,0.1998513,0.02480677,-0.004056246,0.080802784,-0.077336065,0.28296212,-0.03377003,-0.03332795,-0.101050647,-0.055464499,0.055464499,-0.132199547,-0.022057006,0.320698499,SKM,PROT,HUMAN
3910,UBR1_HUMAN,-0.0517902,-0.061145654,0.148564486,0.074889777,0.061145654,-0.088208537,-0.002204244,0.086880127,0.002204244,0.026266187,-0.035912003,-0.067429599,0.009327916,0,0,0.144172959,-0.278405148,-0.087237894,-0.066859861,0.023415272,0,0.156259907,0.102122661,-0.041664543,0.165325135,-0.019331336,0.019350451,-0.116682397,0.116240677,-0.044953206,0.005712023,0.114135093,0.005901892,-0.109434184,0.056272949,0.017291099,0.031658079,0.029833584,-0.196280654,-0.070483352,0.040679197,-0.103429781,-0.177995011,0.036023878,0.085340997,-0.053103726,-0.019500198,-0.018675741,0.065002841,-0.005075252,-0.067530992,0.096176615,-0.05630809,0.04227726,0.1086091,0.02003744,-0.05590262,-0.01943077,-0.002362175,0.129746504,-0.065092573,0.130244405,-0.090334929,-0.036074336,-0.032863064,-0.132105196,0.045624424,0.051117192,0.131743347,-0.048957587,SKM,PROT,HUMAN
3911,UBR3_HUMAN,0.001041637,-0.007124516,0.056398731,-0.135080201,0.022349802,-0.027388246,0.010210504,-0.049310135,0.022498129,0.00849379,-0.052121085,0.014283623,0,0.214347357,-0.028665814,0.367169321,-0.018462997,0,-0.057551658,0,0,0.099318373,0.006805719,-0.186269655,0.134112594,-0.059125736,0.083593215,-0.014659422,0.089030459,-0.050065555,0.044673845,0.01670786,-0.074719839,-0.0030233,0.003426405,0.05858297,0.107996622,-0.01492654,-0.15373136,-0.023780046,0.04319051,0.005805972,-0.028473028,0.057667029,-0.043391354,-0.010511391,-0.010331132,-0.100742572,0.06073175,0.090929417,-0.012671061,0.02775074,0.009762487,-0.026186414,0.004252073,-0.027882326,0.031504415,0.018191338,0.000885011,-0.013046349,0.010034311,0.119488717,-0.182071215,-0.035570862,0.059015347,-0.024021825,0.005178626,-0.017747361,-0.059348341,0.046058876,SKM,PROT,HUMAN
